CHINCHINÁ; Código Establecimiento; Nombre Establecimiento; Código Sede; Nombre Sede
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA - SEDE PRINCIPAL
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541000720;ESCUELA RURAL MIXTA MIRAFLORES
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541001289;ESCUELA RURAL LA DIVISA
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541001491;ESCUELA NUEVA LAS MERCEDES
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541000789;ESCUELA RURAL PLAYA RICA
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541001343;ESCUELA RURAL LA CEIBA
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541000282;ESCUELA RURAL MIXTA EL PORVENIR
PENSILVANIA;217541000851;INSTITUCION EDUCATIVA FRANCISCO JULIAN OLAYA;217541800009;MARIA NUBIOLA ORTIZ
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ - SEDE PRINCIPAL
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000509;ESCUELA RURAL LA FLORIDA
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541001696;ESCUELA NUEVA SANTO DOMINGO
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000398;ESCUELA POLICARPA SALABARRIETA
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000037;ESCUELA NUEVA SEBASTOPOL
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541001041;ESCUELA RURAL LAS PAVAS
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000967;ESCUELA NUEVA AURORA ALTA
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000011;ESCUELA NUEVA PALOGRANDE
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541001645;ESCUELA NUEVA AURORA BAJA
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000738;ESCUELA RURAL EL NARANJO
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000991;ESCUELA RURAL VILLARAZ ALTO
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000886;ESCUELA NUEVA CHAQUIRAL
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541001475;ESCUELA NUEVA EL NARANJITO
PENSILVANIA;217541001793;INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ;217541000681;ESCUELA NUEVA VILLARAZ BAJO
RIOSUCIO;117614000711;INSTITUCION EDUCATIVA LOS FUNDADORES;117614000664;ESCUELA SAGRADA FAMILIA
RIOSUCIO;117614000711;INSTITUCION EDUCATIVA LOS FUNDADORES;117614000702;CENTRO DOCENTE PIO XII
RIOSUCIO;117614000711;INSTITUCION EDUCATIVA LOS FUNDADORES;117614000711;INSTITUCION EDUCATIVA LOS FUNDADORES - SEDE PRINCIPAL
RIOSUCIO;117614000711;INSTITUCION EDUCATIVA LOS FUNDADORES;117614000770;CENTRO DOCENTE JOSE OLIMPO MORALES
RIOSUCIO;117614000711;INSTITUCION EDUCATIVA LOS FUNDADORES;117614001385;ESCUELA URBANA ANTONIO NARIÑO
RIOSUCIO;117614000745;INSTITUCION EDUCATIVA RIOSUCIO;117614000745;INSTITUCION EDUCATIVA RIOSUCIO - SEDE PRINCIPAL
RIOSUCIO;117614000745;INSTITUCION EDUCATIVA RIOSUCIO;117614000656;ESCUELA FRANCISCO DE PAULA SANTANDER
RIOSUCIO;117614000745;INSTITUCION EDUCATIVA RIOSUCIO;117614000672;ESCUELA URBANA PURIFICACION CALVO
RIOSUCIO;117614000745;INSTITUCION EDUCATIVA RIOSUCIO;217614000782;ESCUELA INTEGRADA TUMBABARRETO
RIOSUCIO;117614000745;INSTITUCION EDUCATIVA RIOSUCIO;117614001229;PREESCUELA TRAVESURAS POLICIA NACIONAL
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614000944;ESCUELA NUEVA ANTONIA SANTOS
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614000154;ESCUELA CAÑAMOMO
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614000391;CENTRO EDUCATIVO PORTACHUELO - SEDE PRINCIPAL
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614001240;ESCUELA RURAL MIXTA LA TOLDA
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614000022;ESCUELA RURAL PANESSO
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;317614001309;ESCUELA RURAL MIX LA RUEDA
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614001134;ESCUELA RURAL PLANADAS
RIOSUCIO;217614000928;INSTITUCION EDUCATIVA LA IBERIA;217614000928;INSTITUCION EDUCATIVA LA IBERIA - SEDE PRINCIPAL
RIOSUCIO;217614000201;INSTITUCION EDUCATIVA SIPIRRA;217614001169;ESCUELA RURAL AMOLADOR
RIOSUCIO;217614000201;INSTITUCION EDUCATIVA SIPIRRA;217614000201;INSTITUCIÓN EDUCATIVA SIPIRRA - SEDE PRINCIPAL
RIOSUCIO;217614000201;INSTITUCION EDUCATIVA SIPIRRA;217614000405;ESCUELA RURAL MIXTA MIRAFLORES
RISARALDA;117616000696;INSTITUCION EDUCATIVA MARIA INMACULADA;117616000696;INSTITUCION EDUCATIVA MARIA INMACULADA - SEDE PRINCIPAL
RISARALDA;117616000696;INSTITUCION EDUCATIVA MARIA INMACULADA;117616000203;ESCUELA LA SALLE
RISARALDA;117616000696;INSTITUCION EDUCATIVA MARIA INMACULADA;117616000190;ESCUELA MAGDALENA ORTEGA
SALAMINA;117653000647;INSTITUCION EDUCATIVA DE LA PRESENTACION;117653000647;INSTITUCION EDUCATIVA DE LA PRESENTACION - SEDE PRINCIPAL
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000658;ESCUELA RURAL EL PORVENIR
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000038;ESCUELA RURAL PALMASOLA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000399;ESCUELA RURAL LA CLARA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000283;ESCUELA RURAL LA TRINA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000062;ESCUELA RURAL EL DESCANSO
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000321;ESCUELA RURAL CAMACHO
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000020;ESCUELA RURAL BAJO CAMACHO
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000054;ESCUELA RURAL LA PAVA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000445;ESCUELA RURAL MATECAÑA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000615;ESCUELA RURAL GUASCAL
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000534;INSTITUCION EDUCATIVA OBISPO - SEDE PRINCIPAL
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000542;ESCUELA RURAL ALTO OBISPO
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000674;ESCUELA RURAL LA VEGA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000097;ESCUELA RURAL MUDARRA
SUPÍA;217777000534;INSTITUCION EDUCATIVA OBISPO;217777000186;ESCUELA RURAL BUENAVISTA
VILLAMARÍA;117873000991;INSTITUCION EDUCATIVA SANTA LUISA DE MARILLAC;117873000991;INSTITUCION EDUCATIVA SANTA LUISA DE MARILLAC - SEDE PRINCIPAL
VILLAMARÍA;217873000308;INSTITUCION EDUCATIVA PARTIDAS;217873000308;INSTITUCION EDUCATIVA PARTIDAS - SEDE PRINCIPAL
VILLAMARÍA;217873000308;INSTITUCION EDUCATIVA PARTIDAS;217873000421;ESCUELA SANTANDER
VILLAMARÍA;217873000308;INSTITUCION EDUCATIVA PARTIDAS;217873000146;CENTRO DOCENTE PINARES
VITERBO;117877000111;INSTITUCION EDUCATIVA NAZARIO RESTREPO;117877000111;INSTITUCION EDUCATIVA NAZARIO RESTREPO - SEDE PRINCIPAL
VITERBO;117877000111;INSTITUCION EDUCATIVA NAZARIO RESTREPO;117877000235;ESCUELA ANTONIO NARIÑO
VITERBO;117877000111;INSTITUCION EDUCATIVA NAZARIO RESTREPO;117877000090;CONCENTRACIÓN MARCO FIDEL SUAREZ
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000131;INSTITUCION EDUCATIVA RIOARRIBA - SEDE PRINCIPAL
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000041;ESCUELA RURAL TAMBORAL
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000424;ESCUELA RURAL ALTO BONITO
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000238;ESCUELA RURAL MESONES
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000947;ESCUELA RURAL CULEBRAL
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000521;ESCUELA RURAL EL LIMON
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000190;ESCUELA RURAL NUDILLALES
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000548;ESCUELA RURAL EL CEDRAL
AGUADAS;217013000131;INSTITUCION EDUCATIVA RIOARRIBA;217013000785;SEDE LA CHORRERA
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;117050000324;INSTITUCION EDUCATIVA PIO XI - SEDE PRINCIPAL
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;117050000260;ESCUELA MANUELA BELTRAN
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;117050000251;ESCUELA MANUEL GUTIERREZ ROBLEDO
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000388;ESCUELA RURAL PALMICHAL
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000191;ESCUELA RURAL EL JARDÍN
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000558;ESCUELA RURAL JAVIER ARIAS RAMIREZ
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000426;ESCUELA RURAL LA PLANTA
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000515;ESCUELA RURAL LA MORAVIA
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000108;CENTRO EEDUCATIVO ELADIA MEJIA 
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000086;ESCUELA RURAL SAN MIGUEL
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000485;ESCUELA RURAL PUERTO SAMARIA
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000523;ESCUELA RURAL DIAMANTE BAJO
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000205;ESCUELA EL RETIRO
ARANZAZU;117050000324;INSTITUCION EDUCATIVA PIO XI;217050000019;ESCUELA RURAL SAN ANTONIO
ARANZAZU;117050000316;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON;117050000316;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON - SEDE PRINCIPAL
ARANZAZU;117050000316;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON;117050000278;ESCUELA ANEXA POLICARPA SALAVARRIETA
ARANZAZU;117050000316;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON;117050000561;ESCUELA URBANA LA MILAGROSA
CHINCHINÁ;117174000292;INSTITUCION EDUCATIVA SAN FRANCISCO DE PAULA;117174000292;INSTITUCIÓN EDUCATIVA SAN FRANCISCO DE PAULA - SEDE PRINCIPAL
CHINCHINÁ;117174000292;INSTITUCION EDUCATIVA SAN FRANCISCO DE PAULA;117174000055;ESCUELA MARIA INMACULADA
CHINCHINÁ;117174000292;INSTITUCION EDUCATIVA SAN FRANCISCO DE PAULA;317174000631;ESCUELA ROTARIA LA FRONTERA
CHINCHINÁ;117174000292;INSTITUCION EDUCATIVA SAN FRANCISCO DE PAULA;117174000039;ESCUELA JUAN XXIII
LA DORADA;217380000244;INSTITUCION EDUCATIVA PURNIO;217380000244;INSTITUCION EDUCATIVA PURNIO - SEDE PRINCIPAL
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000413;SATÉLITE FONTIBÓN
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000383;INSTITUCION EDUCATIVA LLANADAS - SEDE PRINCIPAL
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000073;EL PALO
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000391;LA QUIEBRA DE SAN ISIDRO
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000359;SAN JOSÉ
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000421;EL YARUMO
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000367;PEÑA RICA
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000529;TRAVESÍAS
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000049;INSTITUCION EDUCATIVA EL LIMÓN
LA MERCED;217388000383;INSTITUCION EDUCATIVA LLANADAS;217388000375;SATÉLITE MACIEGAL
MANZANARES;117433000387;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO;117433000387;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL
MANZANARES;117433000387;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO;117433000361;ESCUELA SANTA TERESITA
MANZANARES;117433000387;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO;117433000328;ESCUELA CLARA VELASQUEZ
MARMATO;217442000122;INSTITUCION EDUCATIVA RAFAEL POMBO;217442000122;INSTITUCION EDUCATIVA RAFAEL POMBO - SEDE PRINCIPAL
MARMATO;217442000122;INSTITUCION EDUCATIVA RAFAEL POMBO;217442000106;ESCUELA LA MIEL
MARMATO;217442000122;INSTITUCION EDUCATIVA RAFAEL POMBO;217442000131;ESCUELA EL VERGEL
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000171;INSTITUCION EDUCATIVA LA FLORIDA - SEDE PRINCIPAL
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000090;ESCUELA RURAL ALEGRIAS
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000081;ESCUELA RURAL CAMPOALEGRE
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA - SEDE PRINCIPAL
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000103;ESCUELA RURAL SAN JUAN
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000758;ESCUELA RURAL LA PALMA
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000782;ESCUELA RURAL UNIÓN LA ESPERANZA
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000375;ESCUELA RURAL LA BAMBA
MARQUETALIA;217444000201;INSTITUCION EDUCATIVA LA QUIEBRA;217444000511;ESCUELA RURAL LA UNIÓN ALTA
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000232;ESCUELA EL ZANCUDO
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000135;ESCUELA LA SUECIA
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000267;ESCUELA NARANJAL
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000127;ESCUELA RURAL LA LAGUNA
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000178;ESCUELA SANTA CLARA
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000291;ESCUELA SANTA RITA
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000143;ESCUELA MERCEDES ABREGO
MARULANDA;217446000038;INSTITUCION EDUCATIVA MONTEBONITO;217446000038;INSTITUCION EDUCATIVA MONTEBONITO - SEDE PRINCIPAL
NORCASIA;117495005407;INSTITUCION EDUCATIVA SAN GERARDO MARIA MAYELA;217662000450;ESCUELA JOSE MARIA CORDOBA
NORCASIA;117495005407;INSTITUCION EDUCATIVA SAN GERARDO MARIA MAYELA;217662000484;ESCUELA JORGE ISAAC
NORCASIA;117495005407;INSTITUCION EDUCATIVA SAN GERARDO MARIA MAYELA;117495005407;INSTITUCIÓN EDUCATIVA SAN GERARDO MARIA MAYELA - SEDE PRINCIPAL
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000340;ESCUELA RURAL EL LIMON
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000153;CENTRO EDUCATIVO PAYANDE
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000501;ESCUELA RURAL EL TOPACIO
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000498;ESCUELA RURAL. EL CEDRAL
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA - SEDE PRINCIPAL
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000765;COLEGIO LOS MORROS
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000536;ESCUELA RURAL PALMA BAJA
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000447;CENTRO EDUCATIVO FILOBONITO
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000293;ESCUELA RURAL SAN ANTONIO
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000285;ESCUELA RURAL PALMA ALTA
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000692;ESCUELA RURAL VENECIA
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000391;CENTRO EDUCATIVO CAMPO ALEGRE
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000382;ESCUELA RURAL CARBONERAL
PÁCORA;217513000234;INSTITUCION EDUCATIVA LA MILAGROSA;217513000528;ESCUELA RURAL SAN MIGUEL
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000312;INSTITUCION EDUCATIVA GUACAS - SEDE PRINCIPAL
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000690;ESCUELA RURAL EL CASTILLO
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000410;ESCUELA RURAL MIXTA LOS MEDIOS
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541001009;ESCUELA RURAL LA CASCADA
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541001505;ESCUELA NUEVA ALTO ANIME
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000266;ESCUELA NUEVA LA FLORIDA
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000517;ESCUELA RURAL LA PALMERA BAJA
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000363;ESCUELA BUENOS AIRES ALTO
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000479;ESCUELA RURAL LAS COLONIAS
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541001271;ESCUELA NUEVA EL SILENCIO
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541001076;CENTRO EDUCATIVO RURAL CARTAGENA
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541001262;ESCUELA NUEVA EL RUBY
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000291;ESCUELA NUEVA ARENILLAL
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000711;ESCUELA RURAL SANTA TERESITA
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541001670;ESCUELA NUEVA LAS PALOMAS
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000380;ESCUELA NUEVA EL LIBANO
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000231;ESCUELA NUEVA QUEBRADA NEGRA
PENSILVANIA;217541000312;INSTITUCION EDUCATIVA GUACAS;217541000703;ESCUELA RURAL PUERTO LÓPEZ
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY - SEDE PRINCIPAL
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614000014;ESCUELA NUEVA BAJO IMURRA
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614000103;ESCUELA RURAL MIXTA IMURRA
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614001061;ESCUELA RURAL MIXTA LOS ANDES
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614000600;ESCUELA RURAL EL MESTIZO
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614000120;ESCUELA RURAL EL JORDAN
RIOSUCIO;217614000286;INSTITUCION EDUCATIVA JOHN F. KENNEDY;217614000171;ESCUELA RURAL AGUACATAL
SALAMINA;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES - SEDE PRINCIPAL
SALAMINA;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES;117653000043;ESCUELA LUIS HERNANDEZ MONCADA
SALAMINA;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES;117653000469;ESCUELA EMILIO MARIN OSPINA
SALAMINA;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES;117653000795;ESC. AGRIPINA MONTES DEL VALLE
SALAMINA;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES;117653000019;COLEGIO DE BTO NOCTURNO JORGE V
SALAMINA;117653000671;INSTITUCION EDUCATIVA SARA OSPINA GRISALES;417653001141;C.E. HOGAR PROTECCIÓN DE LA NIÑEZ
SALAMINA;117653000663;INSTITUCION EDUCATIVA PIO XII;117653000663;INSTITUCION EDUCATIVA PIO XII - SEDE PRINCIPAL
SUPÍA;117777000726;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;117777000726;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL
SUPÍA;117777000726;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;117777000343;ESCUELA NATIVIDAD MONTAÑO
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000076;SANTA ROSA
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000670;LA ASOMBROSA
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000726;LOS NARANJOS
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013001145;SIETE CUEROS
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000416;ARENILLAL
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013001188;SANTA INÉS
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000149;PUENTE PIEDRA
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000084;SANTA RITA
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS - SEDE PRINCIPAL
AGUADAS;217013000602;INSTITUCION EDUCATIVA ENCIMADAS;217013000220;MIRAFLORES
AGUADAS;117013000292;INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA;117013000292;INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA - SEDE PRINCIPAL
AGUADAS;117013000292;INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA;117013000357;ESCUELA SANTA TERESITA
AGUADAS;117013000292;INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA;117013000365;ESCUELA SIMON BOLIVAR
ANSERMA;217042000344;INSTITUCION EDUCATIVA SAN PEDRO;217042000344;INSTITUCIÓN EDUCATIVA SAN PEDRO - SEDE PRINCIPAL
ANSERMA;217042000344;INSTITUCION EDUCATIVA SAN PEDRO;217042000841;BAJO VERGEL
ANSERMA;217042000344;INSTITUCION EDUCATIVA SAN PEDRO;217042001014;JOSE MARIA CORDOBA
ANSERMA;217042000344;INSTITUCION EDUCATIVA SAN PEDRO;217042000425;LA LINDA
ANSERMA;217042000344;INSTITUCION EDUCATIVA SAN PEDRO;217042000336;EL RECREO
ANSERMA;217042000344;INSTITUCION EDUCATIVA SAN PEDRO;217042000174;EL ROSARIO
ANSERMA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA - SEDE PRINCIPAL
ANSERMA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA;217042001022;SEDE LA CABAÑA
ANSERMA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA;217042000409;SEDE SUER DE NAVAS
ANSERMA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA;217042000093;SEDE PEDRO SARMIENTO
ANSERMA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA;217042000611;SEDE LA ESMERALDA
ANSERMA;217042000883;INSTITUCION EDUCATIVA ALTO NUBIA;217042000310;SEDE LA LAGUNA
CHINCHINÁ;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA - SEDE PRINCIPAL
